d1,hosp_first_dose_after_14_days,hosp_first_dose_within_14_days,hosp_second_dose_after_14_days,hosp_second_dose_within_14_days,hosp_third_dose_after_14_days,hosp_third_dose_within_14_days,hosp_unvaccinated,icu_second_dose_after_14_days,icu_third_dose_after_14_days,icu_third_dose_within_14_days,icu_unvaccinated,vax_dose_1,vax_dose_2,vax_dose_3,vax_dose_4,hosp_0,hosp_1,hosp_2,hosp_3,icu_0,icu_1,icu_2,icu_3,vax_1_acc,vax_2_acc,vax_3_acc,vax_4_acc,vax_just_1,vax_just_2,vax_just_34,vax_just_0,risk_vax_hosp_0,risk_vax_hosp_1,risk_vax_hosp_2,risk_vax_hosp_3,risk_vax_icu_0,risk_vax_icu_1,risk_vax_icu_2,risk_vax_icu_3,eff_hosp_1,eff_hosp_2,eff_hosp_3,eff_icu_1,eff_icu_2,eff_icu_3,one
2021-12-16,10.0,5.0,87.0,4.0,19.0,2.0,163.0,11.0,1.0,1.0,46.0,2520,1664,24101,41,163.0,15.0,91.0,21.0,46.0,0,11.0,2.0,3429532,3192558,597826,4444,236974,2594732,597826,990507,0.016456218885883694,0.006329808333403664,0.0035071059361814626,0.003512727783669496,0.004644086311353681,0.0,0.00042393588239556147,0.0003345455032066187,0.38464536582175846,0.21311736070731852,0.21345898520362708,0.0,0.09128509979651747,0.07203688320536483,1
2021-12-17,9.0,5.0,82.0,3.0,20.0,3.0,159.0,9.0,1.0,1.0,47.0,4466,1946,28331,61,159.0,14.0,85.0,23.0,47.0,0,9.0,2.0,3433998,3194504,626157,4505,239494,2568347,626157,986041,0.016125090133168905,0.005845657928799887,0.0033095216495278874,0.0036732001718418864,0.004766536077100242,0.0,0.0003504199393617763,0.00031940871059494663,0.3625193955831301,0.20524050546051117,0.2277940862039714,0.0,0.07351668668685644,0.0670106562561174,1
2021-12-18,9.0,4.0,75.0,3.0,15.0,3.0,151.0,10.0,1.0,1.0,52.0,4248,1391,18667,36,151.0,13.0,78.0,18.0,52.0,0,10.0,2.0,3438246,3195895,644824,4541,242351,2551071,644824,981793,0.015380024098766236,0.005364120634946833,0.003057539362879355,0.0027914593749612296,0.005296432139972479,0.0,0.00039199222601017376,0.00031016215277347,0.3487719265262488,0.198799386999961,0.18149902477624574,0.0,0.07401061991369356,0.05856058278036989,1
2021-12-19,9.0,5.0,85.0,3.0,16.0,4.0,147.0,9.0,1.0,1.0,51.0,2963,799,8423,19,147.0,14.0,88.0,20.0,51.0,0,9.0,2.0,3441209,3196694,653247,4560,244515,2543447,653247,978830,0.015017929568975205,0.005725620105106026,0.0034598715837208327,0.0030616290622077105,0.005210302095358745,0.0,0.0003538505028805397,0.000306162906220771,0.3812522943864579,0.23038272804717433,0.20386492346671928,0.0,0.06791362504599188,0.058761066175701426,1
2021-12-20,9.0,5.0,90.0,3.0,17.0,4.0,147.0,8.0,2.0,1.0,53.0,4179,1805,26799,67,147.0,14.0,93.0,21.0,53.0,0,8.0,3.0,3445388,3198499,680046,4627,246889,2518453,680046,974651,0.015082321774666008,0.005670564504696442,0.003692743124449811,0.0030880263982142383,0.00543784390515169,0.0,0.0003176553225333171,0.00044114662831631977,0.3759742425215573,0.24483916863864852,0.20474476306434733,0.0,0.05841567504951321,0.0811252834783263,1
2021-12-21,9.0,4.0,91.0,3.0,18.0,5.0,145.0,8.0,2.0,1.0,51.0,3531,1646,39844,70,145.0,13.0,94.0,23.0,51.0,0,8.0,3.0,3448919,3200145,719890,4697,248774,2480255,719890,971120,0.014931213444270534,0.005225626472219766,0.003789932889964943,0.0031949325591409798,0.005251668176950325,0.0,0.00032254747999701643,0.0004167303338009974,0.3499800261863489,0.2538261812484659,0.21397675219537848,0.0,0.06141809975974561,0.07935199250212248,1
2021-12-22,7.0,2.0,96.0,2.0,17.0,4.0,142.0,8.0,3.0,1.0,49.0,3063,1439,48952,71,142.0,9.0,98.0,21.0,49.0,0,8.0,4.0,3451982,3201584,768842,4768,250398,2432742,768842,968057,0.014668557739885152,0.0035942779095679677,0.004028376210876451,0.0027313804396742114,0.005061685417284313,0.0,0.00032884703762256745,0.000520262940890326,0.24503280917624212,0.2746266048994665,0.1862064756542041,0.0,0.06496789320403873,0.10278452689172782,1
2021-12-23,6.0,2.0,89.0,2.0,19.0,4.0,153.0,9.0,3.0,1.0,47.0,2341,1325,38564,65,153.0,8.0,91.0,23.0,47.0,0,9.0,4.0,3454323,3202909,807406,4833,251414,2395503,807406,965716,0.01584316714230685,0.0031820025933321132,0.003798784639384714,0.002848628818710785,0.004866855265937398,0.0,0.0003757039753237629,0.0004954137076018756,0.20084384421060883,0.2397743207064084,0.1798017273392225,0.0,0.07719645536888575,0.1017933923511602,1
2021-12-24,6.0,2.0,89.0,2.0,18.0,4.0,147.0,8.0,3.0,1.0,43.0,1210,731,20180,33,147.0,8.0,91.0,22.0,43.0,0,8.0,4.0,3455533,3203640,827586,4866,251893,2376054,827586,964506,0.015240962731180523,0.0031759516937747375,0.0038298792872552556,0.002658333997916833,0.004458240798916751,0.0,0.00033669268459386866,0.0004833334541666969,0.20838261662285013,0.2512885409410488,0.174420346326175,0.0,0.07552142196439393,0.10841349221965213,1
2021-12-25,7.0,2.0,89.0,2.0,23.0,3.0,142.0,6.0,2.0,1.0,43.0,25,40,1356,1,142.0,9.0,91.0,26.0,43.0,0,6.0,3.0,3455558,3203680,828942,4867,251878,2374738,828942,964481,0.014722944257066753,0.003573158433844957,0.0038320016776587566,0.0031365282492623126,0.004458356359534298,0.0,0.00025265945127420374,0.000361907105684113,0.24269319855163507,0.260274141554225,0.21303675368850455,0.0,0.056670986098696585,0.08117500632495792,1
2021-12-26,8.0,2.0,88.0,2.0,26.0,3.0,145.0,6.0,2.0,1.0,41.0,775,273,7429,5,145.0,10.0,90.0,29.0,41.0,0,6.0,3.0,3456333,3203953,836371,4872,252380,2367582,836371,963706,0.0150460825189425,0.0039622791029400115,0.00380134669042086,0.0034673607764975113,0.004254409539838914,0.0,0.00025342311269472396,0.0003586924941204322,0.26334290656399356,0.2526469388716362,0.23044940582588347,0.0,0.059567164449410154,0.08431075822898176,1
2021-12-27,8.0,2.0,91.0,2.0,34.0,3.0,154.0,6.0,2.0,1.0,43.0,2324,1094,28290,41,154.0,10.0,93.0,37.0,43.0,0,6.0,3.0,3458657,3205047,864661,4913,253610,2340386,864661,961382,0.016018606547657434,0.0039430621820906115,0.003973703483100651,0.004279133672040256,0.004472727802267985,0.0,0.0002563679666516549,0.00034695678421948025,0.2461551303079634,0.24806798714222533,0.2671352005125588,0.0,0.057318034538488674,0.07757162956430055,1
2021-12-28,14.0,2.0,102.0,2.0,37.0,4.0,164.0,7.0,1.0,1.0,38.0,2453,1170,29925,35,164.0,16.0,104.0,41.0,38.0,0,7.0,2.0,3461110,3206217,894586,4948,254893,2311631,894586,958929,0.01710241321307417,0.006277143742668492,0.004498987944010095,0.004583125602233882,0.003962754281078161,0.0,0.0003028164962314487,0.00022356710254799428,0.36703263243983864,0.26306158598546686,0.26798122259905693,0.0,0.07641566313545443,0.05641709949453831,1
2021-12-29,14.0,3.0,119.0,2.0,42.0,4.0,161.0,7.0,1.0,1.0,40.0,2733,1192,31378,33,161.0,17.0,121.0,46.0,40.0,0,7.0,2.0,3463843,3207409,925964,4981,256434,2281445,925964,956196,0.016837552133662972,0.006629386118845395,0.0053036562354122066,0.00496779572423982,0.004183242766127446,0.0,0.0003068230879990532,0.00021599111844520952,0.39372624157114855,0.31498974395504414,0.2950426335611937,0.0,0.07334575236308567,0.05163246087320889,1
2021-12-30,14.0,3.0,133.0,4.0,47.0,4.0,167.0,6.0,1.0,1.0,41.0,2219,1101,28886,42,167.0,17.0,137.0,51.0,41.0,0,6.0,2.0,3466062,3208510,954850,5023,257552,2253660,954850,953977,0.017505663134436154,0.006600608809094863,0.006079000381601484,0.005341153060690161,0.004297797535999296,0.0,0.0002662335933548095,0.00020945698277216316,0.3770556281361611,0.3472590746729964,0.3051100103819172,0.0,0.061946518216546606,0.04873588879366826,1
2021-12-31,10.0,4.0,135.0,4.0,52.0,3.0,164.0,5.0,2.0,1.0,40.0,1494,808,19861,35,164.0,14.0,139.0,55.0,40.0,0,5.0,3.0,3467556,3209318,974711,5058,258238,2234607,974711,952483,0.017218155074683748,0.005421355493769313,0.0062203331503033876,0.005642698194644361,0.004199550018215548,0.0,0.00022375299101810744,0.0003077835378896924,0.3148627405348705,0.3612659500000257,0.32771793320301496,0.0,0.05328023003597501,0.07328964687994699,1
2022-01-01,10.0,4.0,143.0,4.0,54.0,4.0,163.0,7.0,2.0,1.0,41.0,492,211,7876,11,163.0,14.0,147.0,58.0,41.0,0,7.0,3.0,3468048,3209529,982587,5069,258519,2226942,982587,951991,0.017122010607243138,0.005415462693264325,0.006600980178199522,0.005902785198664343,0.004306763404275881,0.0,0.0003143323894380725,0.0003053164757929832,0.3162866101118649,0.38552599514259756,0.34474836712034757,0.0,0.07298575750086343,0.07089232612357022,1
2022-01-02,13.0,4.0,148.0,3.0,59.0,5.0,176.0,6.0,2.0,2.0,41.0,1278,572,11439,11,176.0,17.0,151.0,64.0,41.0,0,6.0,4.0,3469326,3210101,994026,5080,259225,2216075,994026,950713,0.01851242172979648,0.006558009451248915,0.006813848809268639,0.006438463380233514,0.004312552789327589,0.0,0.0002707489593086876,0.00040240396126459463,0.35424913860370505,0.3680690138071713,0.34779152475067865,0.0,0.06278159886615617,0.09330992127457233,1
2022-01-03,14.0,2.0,155.0,3.0,68.0,7.0,178.0,8.0,1.0,2.0,38.0,2004,1206,24365,38,178.0,16.0,158.0,75.0,38.0,0,8.0,3.0,3471330,3211307,1018391,5118,260023,2192916,1018391,948709,0.018762339136658344,0.0061533018233002465,0.007205018340875802,0.0073645584063488385,0.004005443186477624,0.0,0.0003648110552342178,0.00029458233625395355,0.3279602707573794,0.3840149295030304,0.3925181371420674,0.0,0.09107882405268408,0.07354550359082947,1
2022-01-04,13.0,3.0,186.0,3.0,78.0,9.0,186.0,8.0,3.0,1.0,43.0,2163,1211,23802,45,186.0,16.0,189.0,87.0,43.0,0,8.0,4.0,3473493,3212518,1042193,5163,260975,2170325,1042193,946546,0.019650392057015718,0.0061308554459239386,0.008708373169916949,0.00834778203269452,0.004542832572320838,0.0,0.00036860838814463273,0.00038380607046871354,0.3119965967159957,0.44316536508022625,0.4248150371999391,0.0,0.08114065008482546,0.08448606994834393,1
2022-01-05,15.0,3.0,197.0,3.0,91.0,14.0,177.0,10.0,3.0,1.0,47.0,2601,1343,24964,43,177.0,18.0,200.0,105.0,47.0,0,10.0,4.0,3476094,3213861,1067157,5206,262233,2146704,1067157,943945,0.01875109248949886,0.00686412465250369,0.009316608158367433,0.009839227030324497,0.004979103655403652,0.0,0.00046583040791837164,0.0003748276963933142,0.3660653189326325,0.49685681853390656,0.5247282010813366,0.0,0.09355708178776752,0.07528015529191212,1
2022-01-06,18.0,3.0,212.0,4.0,97.0,16.0,183.0,10.0,4.0,1.0,47.0,2558,1614,26894,45,183.0,21.0,216.0,113.0,47.0,0,10.0,5.0,3478652,3215475,1094051,5251,263177,2121424,1094051,941387,0.019439401648843675,0.007979420694057611,0.010181840122483765,0.0103285861445216,0.004992633210358758,0.0,0.0004713814871520262,0.00045701708604077877,0.41047666168944325,0.52377332936528,0.531322225400697,0.0,0.0944154051160818,0.09153828586737672,1
2022-01-07,23.0,3.0,233.0,3.0,112.0,15.0,206.0,14.0,3.0,1.0,48.0,2585,1777,31875,71,206.0,26.0,236.0,127.0,48.0,0,14.0,4.0,3481237,3217252,1125926,5322,263985,2091326,1125926,938802,0.02194285909062827,0.00984904445328333,0.011284706449401003,0.01127960452107865,0.005112899205583285,0.0,0.0006694317385237883,0.0003552631345221622,0.4488496422733639,0.5142769409762408,0.5140444312426057,0.0,0.130929969789502,0.06948369608659895,1
2022-01-08,28.0,3.0,236.0,3.0,120.0,14.0,207.0,15.0,3.0,2.0,52.0,2233,1297,22322,28,207.0,31.0,239.0,134.0,52.0,0,15.0,5.0,3483470,3218549,1148248,5350,264921,2070301,1148248,936569,0.022101948708530817,0.011701601609536427,0.011544215068243699,0.011669952832489148,0.005552180351901461,0.0,0.0007245323264588096,0.0004354460012122817,0.5294375515865664,0.5223166165338132,0.5280056064913782,0.0,0.1304950993190771,0.0784279280594972,1
2022-01-09,31.0,3.0,253.0,4.0,126.0,18.0,222.0,17.0,3.0,1.0,50.0,1583,905,11422,17,222.0,34.0,257.0,144.0,50.0,0,17.0,4.0,3485053,3219454,1159670,5367,265599,2059784,1159670,934986,0.0237436710282293,0.012801253016765877,0.012477036427120515,0.012417325618494917,0.005347673655006599,0.0,0.0008253292578250923,0.0003449257116248588,0.5391437996907145,0.5254889360742209,0.5229741266096436,0.0,0.15433426029137035,0.06450014228185605,1
2022-01-10,33.0,5.0,285.0,4.0,142.0,19.0,224.0,18.0,6.0,1.0,51.0,2376,1687,22266,57,224.0,38.0,289.0,161.0,51.0,0,18.0,7.0,3487429,3221141,1181936,5424,266288,2039205,1181936,932610,0.02401861442618029,0.014270263774559875,0.014172189652340003,0.013621718942480812,0.005468523820246405,0.0,0.0008826969333637373,0.0005922486496730788,0.5941335133389413,0.5900502585566433,0.5671317545958495,0.0,0.16141411510281473,0.10830137513168824,1
2022-01-11,32.0,5.0,304.0,3.0,143.0,21.0,236.0,15.0,8.0,1.0,56.0,2294,1675,21273,60,236.0,37.0,307.0,164.0,56.0,0,15.0,9.0,3489723,3222816,1203209,5484,266907,2019607,1203209,930316,0.025367724515110993,0.013862506416092497,0.015200977219825442,0.013630217194186545,0.006019460054433118,0.0,0.0007427187566689954,0.0007479997240712129,0.546462352499725,0.5992250984423358,0.5373054720011378,0.0,0.12338627550522735,0.124263591303399,1
2022-01-12,33.0,6.0,323.0,2.0,154.0,21.0,247.0,16.0,6.0,0.0,55.0,2646,1895,21535,44,247.0,39.0,325.0,175.0,55.0,0,16.0,6.0,3492369,3224711,1224744,5528,267658,1999967,1224744,927670,0.02662584755354814,0.014570832928587974,0.016250268129424133,0.014288700332477646,0.00592883245119493,0.0,0.0008000132002178036,0.0004898982971135192,0.5472439102373767,0.6103192807944487,0.5366477181145561,0.0,0.1349360446265545,0.08262980968787242,1
2022-01-13,32.0,6.0,341.0,3.0,173.0,28.0,253.0,19.0,6.0,0.0,54.0,2567,1877,20772,78,253.0,38.0,344.0,201.0,54.0,0,19.0,6.0,3494936,3226588,1245516,5606,268348,1981072,1245516,925103,0.027348306080512117,0.01416071668132425,0.017364336076629218,0.01613788983842841,0.005837187859081637,0.0,0.0009590767019068465,0.00048172805487846,0.5177913630056564,0.6349327825097991,0.5900873637628314,0.0,0.1643045804007647,0.08252742013930149,1
2022-01-14,33.0,5.0,357.0,3.0,185.0,33.0,275.0,21.0,9.0,0.0,50.0,2717,1870,24085,79,275.0,38.0,360.0,218.0,50.0,0,21.0,9.0,3497653,3228458,1269601,5685,269195,1958857,1269601,922386,0.029813982432517403,0.014116161147123833,0.018378064350792325,0.01717074892033009,0.005420724078639528,0.0,0.001072053753796219,0.0007088841297383981,0.47347452421276237,0.616424336882543,0.5759293968591851,0.0,0.19776947474981585,0.13077295937857641,1
2022-01-15,31.0,5.0,362.0,4.0,200.0,33.0,273.0,22.0,10.0,2.0,54.0,2669,1798,18203,48,273.0,36.0,366.0,233.0,54.0,0,22.0,12.0,3500322,3230256,1287804,5733,270066,1942452,1287804,919717,0.029683043805866373,0.01333007487058719,0.018842164439584606,0.018092815366313506,0.005871371302259282,0.0,0.0011325891193192932,0.0009318188171491936,0.44908045676746655,0.6347787161861331,0.6095336948813098,0.0,0.19290027167647822,0.15870548278740831,1
2022-01-16,38.0,7.0,382.0,6.0,218.0,37.0,291.0,25.0,9.0,3.0,58.0,1605,1278,8055,24,291.0,45.0,388.0,255.0,58.0,0,25.0,12.0,3501927,3231534,1295859,5757,270393,1935675,1295859,918112,0.031695479418633016,0.016642442666785013,0.020044687253800354,0.019678066826714944,0.006317312049074623,0.0,0.0012915391271778578,0.0009260266741983503,0.5250730694737912,0.632414704603476,0.6208477419384506,0.0,0.20444440881577886,0.14658555205199927,1
2022-01-17,45.0,8.0,412.0,5.0,233.0,47.0,310.0,28.0,12.0,3.0,57.0,2015,1619,14719,37,310.0,53.0,417.0,280.0,57.0,0,28.0,15.0,3503942,3233153,1310578,5794,270789,1922575,1310578,916097,0.0338392113498898,0.01957243462622189,0.021689661001521397,0.0213646192748543,0.006222048538528126,0.0,0.00145638011521007,0.0011445331754386231,0.5783951175412257,0.6409623669197017,0.6313568910914904,0.0,0.23406762357957883,0.18394796638943794,1
2022-01-18,50.0,7.0,415.0,5.0,245.0,48.0,302.0,30.0,12.0,5.0,60.0,1894,1544,13327,50,302.0,57.0,420.0,293.0,60.0,0,30.0,17.0,3505836,3234697,1323905,5844,271139,1910792,1323905,914203,0.03303423856627029,0.021022427610930188,0.021980414404079565,0.022131497350640718,0.006563093754888138,0.0,0.0015700296002913974,0.0012840800510610655,0.636382993019709,0.6653828075977732,0.6699563335247616,0.0,0.23922096177919938,0.1956516391533632,1
2022-01-19,55.0,8.0,431.0,5.0,257.0,45.0,311.0,33.0,10.0,5.0,59.0,2171,1711,13941,58,311.0,63.0,436.0,302.0,59.0,0,33.0,15.0,3508007,3236408,1337846,5902,271599,1898562,1337846,912032,0.03409968071295744,0.02319596169352612,0.02296474911011597,0.02257359965197788,0.006469071260657521,0.0,0.001738157616132631,0.0011212052807273783,0.680239850008682,0.6734593588552182,0.6619885928550704,0.0,0.26868735033163993,0.17331781264277157,1
2022-01-20,57.0,7.0,462.0,8.0,275.0,50.0,316.0,31.0,14.0,4.0,55.0,1802,1786,14731,75,316.0,64.0,470.0,325.0,55.0,0,31.0,18.0,3509809,3238194,1352577,5977,271615,1885617,1352577,910230,0.0347165002252178,0.023562763470353257,0.024925528354909826,0.02402820689690864,0.006042428836667655,0.0,0.0016440242106429883,0.0013307929973672477,0.6787194365069509,0.7179735340028346,0.6921264165750998,0.0,0.27208002859155767,0.22024140181701635,1
2022-01-21,62.0,7.0,486.0,6.0,275.0,54.0,331.0,31.0,13.0,4.0,52.0,2439,3067,18290,107,331.0,69.0,492.0,329.0,52.0,0,31.0,17.0,3512248,3241261,1370867,6084,270987,1870394,1370867,907791,0.036462137209996574,0.02546247605973718,0.02630461817135855,0.02399941059198303,0.005728190739939039,0.0,0.0016574048034799084,0.0012400911248137128,0.6983264835270355,0.7214228288337085,0.6582008743415972,0.0,0.28934176229919795,0.21648914659341637,1
2022-01-22,62.0,5.0,493.0,6.0,289.0,50.0,330.0,33.0,13.0,3.0,51.0,2220,3260,15348,63,330.0,67.0,499.0,339.0,51.0,0,33.0,16.0,3514468,3244521,1386215,6147,269947,1858306,1386215,905571,0.0364410962806892,0.02481968682741427,0.026852412896476684,0.024455080921790627,0.005631805788833785,0.0,0.0017758108729132877,0.0011542221084030976,0.6810905642420717,0.7368717090628875,0.6710852147099049,0.0,0.315318201567639,0.2049470723389611,1
2022-01-23,61.0,8.0,514.0,6.0,307.0,54.0,342.0,34.0,15.0,4.0,50.0,1350,2693,6639,36,342.0,69.0,520.0,361.0,50.0,0,34.0,19.0,3515818,3247214,1392854,6183,268604,1854360,1392854,904221,0.03782261194995472,0.025688373963157658,0.028042019888263336,0.02591800719960599,0.005529621630110338,0.0,0.0018335166850018336,0.0013641056420845257,0.6791803272906544,0.7414088674089286,0.6852516487729511,0.0,0.33158085808580856,0.2466905935582624,1
2022-01-24,68.0,7.0,558.0,6.0,319.0,59.0,351.0,33.0,18.0,3.0,52.0,1880,3649,12684,77,351.0,75.0,564.0,378.0,52.0,0,33.0,21.0,3517698,3250863,1405538,6260,266835,1845325,1405538,902341,0.0388988198474856,0.028107257293833267,0.03056372183761668,0.026893616536870578,0.005762788125553421,0.0,0.0017883028734775716,0.0014940898076039211,0.722573522899567,0.7857236275406516,0.6913735851708357,0.0,0.3103190390685818,0.2592650944390634,1
2022-01-25,73.0,10.0,558.0,7.0,333.0,61.0,367.0,31.0,15.0,2.0,55.0,1651,4240,11793,70,367.0,83.0,565.0,394.0,55.0,0,31.0,17.0,3519349,3255103,1417331,6330,264246,1837772,1417331,900690,0.040746538764724824,0.0314101254134405,0.030743748408398865,0.027798728737323884,0.006106429515149497,0.0,0.0016868251339121501,0.0011994375343515383,0.7708660996902377,0.7545119006528821,0.6822353402294346,0.0,0.2762375508842426,0.1964220714209249,1
2022-01-26,73.0,10.0,583.0,7.0,345.0,63.0,382.0,33.0,13.0,3.0,53.0,1833,3689,10902,65,382.0,83.0,590.0,408.0,53.0,0,33.0,16.0,3521182,3258792,1428233,6395,262390,1830559,1428233,898857,0.04249841743458637,0.03163230306033004,0.03223059185745994,0.028566767467212983,0.005896377288044706,0.0,0.0018027280191460643,0.0011202653908710975,0.744317199787934,0.7583951074665148,0.6721842645360382,0.0,0.30573484888784414,0.18999214876268342,1
2022-01-27,65.0,10.0,582.0,8.0,344.0,63.0,396.0,31.0,13.0,3.0,52.0,1801,3787,10574,92,396.0,75.0,590.0,407.0,52.0,0,31.0,16.0,3522983,3262579,1438807,6487,260404,1823772,1438807,897056,0.04414440124139407,0.028801400900139783,0.03235053504495079,0.028287324151189144,0.005796739556950737,0.0,0.0016997738752431773,0.0011120323990639468,0.6524360981281766,0.7328343829617014,0.6407907538830588,0.0,0.29322929873656606,0.1918375645720592,1
2022-01-28,63.0,10.0,590.0,8.0,350.0,57.0,397.0,32.0,15.0,2.0,48.0,2057,4265,12978,133,397.0,73.0,598.0,407.0,48.0,0,32.0,17.0,3525040,3266844,1451785,6620,258196,1815059,1451785,894999,0.04435759146099604,0.028273094858169763,0.03294658741120812,0.02803445413749281,0.005363134483949144,0.0,0.0017630280888940803,0.001170972285841223,0.6373902172535789,0.7427496923537497,0.6320102876222148,0.0,0.32873091177752356,0.21833729684491848,1
2022-01-29,57.0,11.0,567.0,9.0,350.0,56.0,399.0,32.0,15.0,2.0,46.0,2069,4739,9342,71,399.0,68.0,576.0,406.0,46.0,0,32.0,17.0,3527109,3271583,1461127,6691,255526,1810456,1461127,892930,0.04468435375673345,0.026611773361614865,0.03181518910153022,0.027786770075428076,0.005151579631102102,0.0,0.001767510505640568,0.0011634854465080722,0.5955501450573123,0.7119984161511124,0.6218456291591978,0.0,0.34310068604383315,0.22585023038053326,1
2022-01-30,63.0,12.0,572.0,9.0,369.0,54.0,400.0,33.0,12.0,2.0,48.0,999,3537,4228,35,400.0,75.0,581.0,423.0,48.0,0,33.0,14.0,3528108,3275120,1465355,6726,252988,1809765,1465355,891931,0.044846518396602426,0.029645674893670846,0.03210361566280705,0.028866725128040647,0.005381582207592291,0.0,0.001823441165013137,0.0009553998860344422,0.6610474113396683,0.7158552505435788,0.6436781752544606,0.0,0.33882993786486093,0.17753141161470545,1
2022-01-31,65.0,13.0,587.0,9.0,400.0,57.0,415.0,34.0,14.0,2.0,52.0,1108,3479,7323,121,415.0,78.0,596.0,457.0,52.0,0,34.0,16.0,3529216,3278599,1472678,6847,250617,1805921,1472678,890823,0.04658613439482366,0.031123187972084892,0.03300255105289766,0.03103190242537744,0.00583729876754417,0.0,0.0018826958654337594,0.0010864561024202168,0.6680783537073874,0.7084200370263966,0.666118853356193,0.0,0.3225286113333265,0.1861230931781317,1
2022-02-01,67.0,12.0,595.0,10.0,411.0,55.0,413.0,31.0,14.0,2.0,52.0,886,3131,6126,386,413.0,79.0,605.0,466.0,52.0,0,31.0,16.0,3530102,3281730,1478804,7233,248372,1802926,1478804,889937,0.04640777942708304,0.03180712801765095,0.03355656305361396,0.03151195155003638,0.005843110242635153,0.0,0.0017194271977884839,0.0010819554180270003,0.6853835372068822,0.7230805582141415,0.6790230418059257,0.0,0.29426574656120963,0.1851677228562874,1
